iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
462,9.406922101974487,-23.75149413665179,11.583924098009977,-8.874346941687627,-45.01953660913026,0.0,4.590184229475381e-05,0.01,0.007002592086791992,0.16039466857910156,0.0016221515,nan,-23.798623922745513,-0.1094122600982546,-0.2376986334883157,0.0,3380,0.6424148082733154,0.01181270650918311,0.011698627846845699,1564578,-21.988331393788847,0.0
463,9.341318607330322,-23.780259122792927,11.604544360447896,-8.926202682510297,-42.84263811736335,0.0,0.00013131699666156583,0.01,0.0069997310638427734,0.15401530265808105,0.003300126,nan,-23.796787442750254,-0.10924159056781657,-0.23798100377393339,0.0,3379,0.594318151473999,0.013009320136928992,0.012733752318994335,1567957,-22.082533469849967,0.0
464,9.344860076904297,-23.79393897776481,11.695103389600504,-8.920415684833012,-43.615642187388204,0.0,2.3360401736700987e-05,0.01,0.007509708404541016,0.1652510166168213,0.0008907784,1.4553317e+21,-23.79650259625171,-0.10980228761664516,-0.2381174996454435,0.0,3380,0.6566262245178223,0.011639253557653134,0.011557592973087772,1571337,-22.080980500631362,0.0
465,9.222474813461304,-23.899580871056788,11.52207085536186,-9.246106400167509,-43.86466295321686,0.0,0.00011940177749759712,0.01,0.007999897003173828,0.14821362495422363,0.0032213677,nan,-23.80681042373222,-0.10998879245662462,-0.2391711814734143,0.0,3380,0.6334083080291748,0.01118451857876136,0.010891626799097073,1574717,-22.08417129470771,0.0
466,9.18643045425415,-24.066855802635207,11.588662027300844,-8.517515142489872,-43.449955857038006,0.0,0.0004912946117210485,0.01,0.02100086212158203,0.19851160049438477,0.0046926886,inf,-23.832814961622518,-0.11058852307119205,-0.24087656599174226,0.0,3380,0.638181209564209,0.012706499522061406,0.012347084265743477,1578097,-22.18458021884734,0.0
467,9.294928789138794,-23.905103797174366,11.59806465802396,-8.981372633416864,-44.65094125423104,0.0,5.748656321042131e-05,0.01,0.007723331451416016,0.15405941009521484,0.0019794684,inf,-23.840043845177703,-0.11003347850970883,-0.23925045840813344,0.0,3380,0.6203517913818359,0.011435798062640104,0.011526955648312997,1581477,-22.074104491921595,0.0
468,9.431894063949585,-23.706434062538673,11.616363593418717,-8.53597025386901,-43.90285494408674,0.0,3.318579827225969e-05,0.01,0.007105350494384766,0.1501789093017578,0.0013075847,nan,-23.8266828669138,-0.10931982643555713,-0.23726272870631576,0.0,3380,0.6631698608398438,0.010707117344773611,0.010036047217038314,1584857,-22.172784063486503,0.0
469,9.673024654388428,-24.26247301828508,11.417769209222488,-9.417042750268374,-44.47476828011072,0.0,0.00015576207661670654,0.01,0.007999658584594727,0.1688826084136963,0.0047081267,nan,-23.870261882050926,-0.1111397097954705,-0.24281621795174838,0.0,3380,0.6382513046264648,0.012644851547650856,0.01174018836227803,1588237,-22.063460408080523,0.0
470,9.733471155166626,-23.64734877786382,11.694236273489643,-9.062458640518104,-43.406226184953866,0.0,1.756391688783638e-05,0.01,0.011089324951171875,0.16741561889648438,0.002038557,0.015196332,-23.847970571632217,-0.1091397882065831,-0.23668090681606704,0.0,3380,0.6388392448425293,0.010640569522010354,0.010180381726585691,1591617,-22.062700835982874,0.0
471,9.428342580795288,-23.742720432979834,11.48919306165093,-8.810298412861101,-43.05495557087047,0.0,7.159512565683064e-05,0.01,0.012958526611328125,0.16662812232971191,0.0046817935,nan,-23.837445557766976,-0.10887720175617473,-0.23762374467051867,0.0,3377,0.6853621006011963,0.011925842857667596,0.011289212057886938,1594994,-22.056845594878215,0.0
472,9.619396448135376,-23.919374912596652,11.472198048490872,-8.233032697148555,-43.6627440506127,0.0,7.163402122541356e-05,0.01,0.009233713150024414,0.15900325775146484,0.0046559256,-0.0020211614,-23.845638493249943,-0.10965227314137115,-0.23938918223142516,0.0,3380,0.6085231304168701,0.011881408741592322,0.011821821002171651,1598374,-22.049815505562535,0.0
473,9.645240306854248,-23.732927783507105,11.68238168113823,-8.985032138494896,-43.07844696270786,0.0,3.184045285951744e-05,0.01,0.006999969482421875,0.17019271850585938,0.0014041148,inf,-23.83436742227566,-0.10997693215852346,-0.23753646768329018,0.0,3380,0.6489362716674805,0.012167430092040025,0.01215747437088948,1601754,-22.044005530050836,0.0
474,9.651311159133911,-23.75910325121403,11.572919012717866,-8.521684509030338,-42.198572450047934,0.0,6.238514100812407e-05,0.01,0.008999824523925781,0.16411757469177246,0.00233127,inf,-23.826841005169495,-0.10881257785790958,-0.23777603144520587,0.0,3379,0.6232631206512451,0.01166241190373859,0.01071650623119885,1605133,-22.050162533040073,0.0
475,9.553880214691162,-23.90824599600371,11.57835897487184,-9.031639606732332,-43.15860784812855,0.0,0.000312728548190673,0.01,0.007004976272583008,0.15063977241516113,0.0043316856,nan,-23.834981504252916,-0.10953323334742943,-0.23927667691429033,0.0,3379,0.6396822929382324,0.011542433796070686,0.01140803996104722,1608512,-22.043477945447158,0.0
476,9.43570876121521,-23.732460306728832,11.515778970732,-9.11489155970569,-44.484329342614835,0.0,5.732042071732845e-05,0.01,0.007000446319580078,0.1595592498779297,0.002307063,nan,-23.82472938450051,-0.1084431117896515,-0.23751919471977437,0.0,3380,0.6183476448059082,0.01056709428463336,0.010334386221407378,1611892,-22.033761646675664,0.0
477,9.604329824447632,-23.599181676069175,11.613979816071648,-8.817656749512704,-44.029769382094884,0.0,7.869320207884659e-05,0.01,0.0060007572174072266,0.1575620174407959,0.0027799776,nan,-23.802174613657378,-0.10872888826312849,-0.23618050321600573,0.0,3380,0.6876106262207031,0.011131370384637435,0.011087315972850764,1615272,-22.033958806745538,0.0
478,10.101552724838257,-23.573154566112336,11.7368718182786,-7.930712229364022,-43.15118944506381,0.0,2.6341243692283584e-05,0.01,0.008007287979125977,0.2428903579711914,0.0009909541,inf,-23.779272608902872,-0.10848692505146773,-0.23592265067560964,0.0,3376,0.629732608795166,0.01147602022086501,0.011019698348197774,1618648,-22.032895587446248,0.0
479,9.515093326568604,-23.625746512616587,11.567357405141076,-8.971793221573181,-43.15359999629183,0.0,7.680053808242929e-05,0.01,0.004999876022338867,0.14840412139892578,0.0030118998,nan,-23.763919999274247,-0.10894504185451312,-0.23645062973916975,0.0,3376,0.6313385963439941,0.009249766380379651,0.009162118757052279,1622024,-22.02898726401819,0.0
480,9.511719465255737,-23.71885044043919,11.538225393729544,-8.885922191314554,-43.510925948797784,0.0,0.0014582716702790397,0.01,0.009717464447021484,0.15410327911376953,0.0050071455,nan,-23.75941304339074,-0.10863157356292025,-0.2373705383276598,0.0,3380,0.6703195571899414,0.010285904488021904,0.009719528511138949,1625404,-22.0254104948834,0.0
481,9.445172548294067,-23.517222127869957,11.622149697322296,-8.621711393739902,-43.44879195726564,0.0,4.0247790839392e-05,0.01,0.007004499435424805,0.1455531120300293,0.0013843466,inf,-23.735193951838664,-0.1082518551804639,-0.23537087653130284,0.0,3380,0.6143803596496582,0.010851996635791,0.010469456133133171,1628784,-22.015095734851876,0.0
482,9.534990787506104,-23.965764403928,11.622612459829964,-8.972814918290604,-42.85910217562933,0.0,8.783049150378161e-05,0.01,0.007513999938964844,0.1446683406829834,0.002863248,inf,-23.758250997047597,-0.11042251419713199,-0.23984164621155715,0.0,3380,0.6342811584472656,0.01187840640713721,0.011324822362803308,1632164,-22.020272942408656,0.0
483,10.092459440231323,-23.829553390201962,11.634116404315453,-8.602322532498375,-43.442660471529166,0.0,0.0008831099352071665,0.01,0.009000062942504883,0.1829986572265625,0.0048699724,nan,-23.765381236363034,-0.10935573154783242,-0.2385021486582782,0.0,3380,0.6324141025543213,0.012569997067996531,0.012372319443788856,1635544,-22.00950026659433,0.0
484,9.416971683502197,-23.774716215725327,11.653703086059553,-9.045805827724465,-45.63528690091777,0.0,2.8243976630312277e-05,0.01,0.007004737854003906,0.16191339492797852,0.001044082,4.87279e+31,-23.766314734299264,-0.10959882886593642,-0.2379360248066125,0.0,3380,0.7437245845794678,0.011268790843729837,0.011422276523066443,1638924,-22.002215760778835,0.0
485,9.494347333908081,-23.999151172101502,11.425356859503493,-8.432294910662012,-43.40859294188208,0.0,4.823464536602971e-05,0.01,0.00800013542175293,0.14588689804077148,0.004698264,nan,-23.78959837807949,-0.10982475337002338,-0.2401735111317612,0.0,3380,0.6437005996704102,0.014254816363536699,0.013779654822900896,1642304,-22.0044145680715,0.0
486,9.470011234283447,-23.931093296725766,11.785445769003195,-9.626895571621676,-45.654308896296904,0.0,2.405665102623795e-05,0.01,0.007998943328857422,0.2404341697692871,0.004552528,0.0064429794,-23.803747869944118,-0.1104660983412299,-0.23951181576491098,0.0,3380,0.8287677764892578,0.011805945939910658,0.0117469784250904,1645684,-22.003166238512485,0.0
487,9.379558324813843,-23.956968931601867,11.562094738854086,-8.424836131761925,-44.279543564137626,0.0,0.00015021186128951643,0.01,0.007112979888916016,0.14868617057800293,0.0037204402,nan,-23.819069976109894,-0.11023484927728044,-0.23977690332835053,0.0,3378,0.6327893733978271,0.011969039260682228,0.011473139856376912,1649062,-21.889171488854316,0.0
488,9.375794887542725,-23.88583427781551,11.750328640709672,-8.863462771444416,-45.086901819668974,0.0,2.8758391864924575e-05,0.01,0.007999181747436523,0.18829822540283203,0.0014147408,inf,-23.825746406280455,-0.11028975968020938,-0.2390644887336889,0.0,3380,0.5966603755950928,0.009438486717012761,0.009556397925142983,1652442,-21.891312880867282,0.0
489,9.426944971084595,-23.859503639496165,11.407632586091669,-8.75301867928097,-43.12365037695665,0.0,0.001271328549574838,0.01,0.006999015808105469,0.1560375690460205,0.0049345456,nan,-23.829122129602027,-0.10955797655383728,-0.2387924078041813,0.0,3380,0.6269526481628418,0.012090790326017647,0.011670505013826061,1655822,-21.886231080200236,0.0
490,10.115925550460815,-23.55249994976875,11.625474326272133,-8.44568015957733,-42.21469940242876,0.0,3.160333704713885e-05,0.01,0.007506132125854492,0.16141653060913086,0.0011489538,0.0026802626,-23.8014599116187,-0.10845930358098965,-0.23571703088917043,0.0,3379,0.6236660480499268,0.011397702354961178,0.010228442466471198,1659201,-21.99288469531904,0.0
491,9.306217670440674,-23.734026054058294,11.723713396110368,-8.678054364443774,-42.950078791424446,0.0,0.00016231783265080753,0.01,0.0070002079010009766,0.13886380195617676,0.0038450712,nan,-23.79471652586266,-0.1096467951177285,-0.2375264064192581,0.0,3379,0.6143972873687744,0.010872872136825714,0.01056335384151231,1662580,-21.981537535859133,0.0
492,9.288229942321777,-23.72176408496476,11.606628317243059,-8.747333170768718,-43.36433213373215,0.0,0.0009218419995664978,0.01,0.012004375457763672,0.18096709251403809,0.004883217,nan,-23.787421281772872,-0.10867790426021041,-0.23741609369890462,0.0,3380,0.6204335689544678,0.011005348023874635,0.010653666777952608,1665960,-21.968064522586552,0.0
493,9.834346294403076,-23.98415697441374,11.60006031021207,-9.185839644413447,-42.65282067940304,0.0,0.00012912328107929935,0.01,0.006675243377685547,0.180952787399292,0.0032134242,nan,-23.807094851036958,-0.11002896383947823,-0.2400358503808516,0.0,3380,0.602177619934082,0.014756978995953844,0.01425189057398701,1669340,-21.977162494349773,0.0
494,9.394172191619873,-23.712592923192915,11.615451572800678,-8.523659148583397,-42.12806192932664,0.0,3.193148162519823e-05,0.01,0.0070018768310546875,0.15735316276550293,0.0015423091,5.0411123e+31,-23.797644658252555,-0.10904854688800991,-0.23732231729189293,0.0,3380,0.6902585029602051,0.010793936852348073,0.010332195791884389,1672720,-21.970910544925566,0.0
495,9.419734954833984,-23.593987040078545,11.733136313825659,-8.404279917106258,-45.14517277358699,0.0,3.211463753890951e-05,0.01,0.008025884628295898,0.1632401943206787,0.0010353995,inf,-23.777278896435156,-0.10909355256074035,-0.2361159554897092,0.0,3380,0.6624467372894287,0.011557667981316255,0.01101703404510164,1676100,-21.9815489625387,0.0
496,9.260533571243286,-23.84706439628633,11.525518256090205,-8.328539291205688,-42.73233048363802,0.0,0.0008406287937438692,0.01,0.010000467300415039,0.19055461883544922,0.004823665,nan,-23.784257446420273,-0.10943356589739425,-0.238606280581584,0.0,3380,0.6322305202484131,0.011158679014157678,0.0107642477917281,1679480,-21.974511039702048,0.0
497,9.33621072769165,-23.863906956633382,11.507676086252975,-9.319847381048248,-44.007449894734854,0.0,5.351337262850733e-05,0.01,0.006999969482421875,0.1578080654144287,0.002303017,inf,-23.792222397441584,-0.1093860331252643,-0.2388203757946272,0.0,3380,0.7428195476531982,0.010705970505179465,0.01052119904034996,1682860,-21.96965460498776,0.0
498,9.316991329193115,-23.718399374259054,11.722283879449298,-9.262778592074046,-44.50559086114807,0.0,4.2996718034206244e-05,0.01,0.018018722534179688,0.17427515983581543,0.0015943228,-8.1037705e+29,-23.78484009512333,-0.10942714154517655,-0.23738235606637342,0.0,3380,0.5860223770141602,0.012581367246612279,0.012257818033312289,1686240,-21.96394085447727,0.0
499,9.494574069976807,-23.777592214387262,11.584169339556594,-8.821245552638612,-43.423361029919484,0.0,5.0197512640922694e-05,0.01,0.00700068473815918,0.15386295318603516,0.0021425076,nan,-23.784115307049724,-0.10966740331001959,-0.23796712663540118,0.0,3380,0.6318037509918213,0.01094370973949489,0.010769909359694229,1689620,-21.970627473959198,0.0
500,9.846404552459717,-23.64938950819182,11.594293850353575,-7.985127648159314,-44.41680872159476,0.0,0.0006217421031899357,0.01,0.012006521224975586,0.16364192962646484,0.0048075537,nan,-23.77064272716393,-0.10890623196688139,-0.2366854665139746,0.0,3378,0.6017765998840332,0.010836577321333193,0.010652502187544368,1692998,-21.958238545260972,0.0
501,9.382526159286499,-23.67036998714335,11.679235618968246,-7.395261409333309,-45.010081513434685,0.0,3.0389125019652826e-05,0.01,0.008181571960449219,0.16360688209533691,0.0013931957,9.04811e+31,-23.760615453161876,-0.10901966832065758,-0.23689118605479323,0.0,3380,0.6200213432312012,0.010748595185080452,0.010467523802326599,1696378,-22.05375109301758,0.0
502,11.286604404449463,-23.67906575603187,11.659868128567883,-8.40819031256445,-42.82055845017161,0.0,3.625171999799446e-05,0.01,0.010998964309692383,0.21991181373596191,0.0015102231,nan,-23.752460483448875,-0.10887596455577579,-0.23699510992512612,0.0,3380,0.8795101642608643,0.010992189476386107,0.011319098159509922,1699758,-22.04636859468298,0.0
503,10.718225479125977,-23.674934039633857,11.626650060477775,-8.68226235905822,-43.797357176073795,0.0,3.7181102195353575e-05,0.01,0.008594989776611328,0.17118597030639648,0.0012380749,nan,-23.744707839067374,-0.10881064083915643,-0.23694034862000832,0.0,3380,0.9210076332092285,0.011031964022657796,0.010778668230688723,1703138,-22.042078328244962,0.0
504,9.872857332229614,-23.71907717367434,11.768999853623498,-8.36696530576706,-43.5902149348573,0.0,3.848031642840316e-05,0.01,0.009682655334472656,0.16434240341186523,0.0016780851,inf,-23.74214477252807,-0.10959592543228025,-0.23738964319829273,0.0,3380,0.6183741092681885,0.011199511168670176,0.010857530473334372,1706518,-22.038082397831364,0.0
505,9.61005973815918,-23.7819036503124,11.647159637694687,-9.12919849002941,-44.394272232182054,0.0,0.00012747016607147574,0.01,0.005997896194458008,0.14719724655151367,0.0033469296,nan,-23.746120660306506,-0.10917153267454908,-0.23801265079773842,0.0,3380,0.7541768550872803,0.009476910870791957,0.009368398908245994,1709898,-21.987497348768148,0.0
506,9.665942430496216,-23.726818065165265,11.562061132875835,-8.594843095831497,-44.49990385638054,0.0,3.22720593856988e-05,0.01,0.00799870491027832,0.14697480201721191,0.0012077184,7.603821e+22,-23.744190400792384,-0.10912902072644816,-0.23746936544813074,0.0,3380,0.6749827861785889,0.011616702209419735,0.011368604082828325,1713278,-21.917594730445536,0.0
507,9.520093441009521,-23.9510415079177,11.511035989630928,-8.498286536831928,-43.04215065848647,0.0,0.0009301461784083785,0.01,0.0069997310638427734,0.17252039909362793,0.0048503894,nan,-23.764875511504915,-0.1101872668150948,-0.23969788481098314,0.0,3380,0.6439199447631836,0.010559349498661419,0.010726873910656876,1716658,-21.904148576972283,0.0
508,9.638392925262451,-23.808491769859256,11.721829826710804,-9.089946877327893,-45.266150335888405,0.0,1.760722528359362e-05,0.01,0.006998777389526367,0.16085100173950195,0.00048937445,-310705980000.0,-23.76923713734035,-0.10995999724981813,-0.23828870373321828,0.0,3380,0.6227865219116211,0.01136657718979426,0.01116869383916596,1720038,-21.90431241129073,0.0
509,10.2911057472229,-23.633885834452162,11.588441134158828,-8.69936709380715,-43.625432397481774,0.0,4.1326306517201e-05,0.01,0.008480310440063477,0.16754913330078125,0.0015657805,inf,-23.755702007051532,-0.1085135687197072,-0.23652898970153846,0.0,3380,0.6385493278503418,0.008880197586320372,0.008925504844593653,1723418,-22.015786906119086,0.0
510,9.549440383911133,-23.684242117065374,11.693541236933983,-7.902716949083056,-42.719360566815105,0.0,3.847743788029275e-05,0.01,0.00702357292175293,0.15579843521118164,0.0015436521,inf,-23.748556018052916,-0.10916698767402347,-0.23704220591139255,0.0,3380,0.6334378719329834,0.009355953740511742,0.009106744545050158,1726798,-22.003242207014804,0.0
511,10.443101406097412,-24.009840741481206,11.679195483352856,-8.478401789703547,-45.12105507134311,0.0,0.00045856425090972205,0.01,0.012001752853393555,0.16853928565979004,0.0045145554,nan,-23.774684490395746,-0.11001844192934895,-0.2402990824200121,0.0,3380,0.64371657371521,0.01318755882022377,0.012241897209942398,1730178,-21.989338442971377,0.0
512,9.790681838989258,-23.779828475314133,11.541926994892625,-8.21988184608642,-43.17347842791071,0.0,3.420188064491694e-05,0.01,0.007006406784057617,0.14975643157958984,0.0016446293,inf,-23.775198888887584,-0.10927013950198806,-0.23800545061832357,0.0,3380,0.6330516338348389,0.01154577073421155,0.010906678859476276,1733558,-21.996381932420817,0.0
513,9.587008714675903,-23.72601479901298,11.787130259150725,-7.712227323414177,-42.703369046259674,0.0,2.9556315158529302e-05,0.01,0.005999088287353516,0.14491009712219238,0.000911024,1.3512024e+34,-23.770280479900123,-0.10975975867663768,-0.23744576686901678,0.0,3376,0.6413722038269043,0.01097018575715692,0.0108685043557163,1736934,-21.986565332967075,0.0
514,9.995717763900757,-23.67473359956482,11.690319798844504,-8.003084601222724,-42.59948797213085,0.0,4.4693838853032224e-05,0.01,0.007999897003173828,0.1647341251373291,0.0014925102,inf,-23.76072579186659,-0.10866175148319736,-0.23693658623529248,0.0,3380,0.6194436550140381,0.01081085113964031,0.01066599569083794,1740314,-21.99556245357264,0.0
515,9.51262092590332,-23.79074419226991,11.729869122838426,-8.382460236489655,-43.847976369054905,0.0,9.123924762580757e-05,0.01,0.006005048751831055,0.14659333229064941,0.0029265373,nan,-23.763727631906924,-0.10956567352770046,-0.2380841349805414,0.0,3380,0.7306680679321289,0.011259018777777,0.011248879986403719,1743694,-21.987066184532644,0.0
516,9.519525527954102,-23.786873063047643,11.7093877584739,-8.98060017882548,-43.71263485637357,0.0,0.0002963375181267904,0.01,0.0075147151947021484,0.17386221885681152,0.0043493556,nan,-23.766042175021,-0.10949129965193394,-0.23806185941517344,0.0,3379,0.8313426971435547,0.009448227546903835,0.009300446017093272,1747073,-21.986975160951523,0.0
517,9.58075761795044,-23.858198673510685,11.71692882495111,-8.014845190637441,-43.051687316236475,0.0,5.583145705375528e-05,0.01,0.007509469985961914,0.19237971305847168,0.002154361,nan,-23.775257824869968,-0.10999470659304185,-0.23877314966741484,0.0,3374,0.6187057495117188,0.009731274779772835,0.009753337657812373,1750447,-21.953768345214534,0.0
518,9.514519691467285,-23.73576583947354,11.62241826980565,-9.159486079614682,-43.60745108957957,0.0,0.0012663611853566089,0.01,0.009000301361083984,0.2069251537322998,0.0049820635,nan,-23.771308626330327,-0.10948341185640055,-0.23753663118719465,0.0,3380,0.6503708362579346,0.011118616061818918,0.01033708026429649,1753827,-21.860418970071482,0.0
519,9.833391189575195,-23.530125928848513,11.666408803850526,-8.10053686868573,-43.64809078527734,0.0,2.6810829890446032e-05,0.01,0.011390209197998047,0.18144607543945312,0.0011980712,nan,-23.74719035658215,-0.10823415547978857,-0.23549968601807675,0.0,3380,0.6472508907318115,0.009228223088141271,0.008980573396808654,1757207,-21.788087167454183,0.0
520,9.928329467773438,-23.71795213185605,11.461664302384388,-8.977342795795822,-45.316613793098504,0.0,0.0013410254310603597,0.01,0.00800013542175293,0.17591643333435059,0.0049753594,nan,-23.744266534109542,-0.10844739385293001,-0.23737267750165014,0.0,3380,0.7129197120666504,0.010264625323033166,0.009598497131908502,1760587,-21.77102831988856,0.0
521,9.599628686904907,-23.75533428985263,11.686464549081673,-7.441925709890256,-43.96844406360346,0.0,2.7650315797273254e-05,0.01,0.007503986358642578,0.14883804321289062,0.001352662,0.6067422,-23.745373309683853,-0.10928579887706961,-0.23773628679153344,0.0,3380,0.617581844329834,0.010961844749568751,0.011236551827626087,1763967,-21.76402168613823,0.0
522,9.416051387786865,-23.776663184867925,11.673552702611092,-8.715242364524109,-45.61588496522922,0.0,0.0004126478118771145,0.01,0.008513212203979492,0.1589033603668213,0.004624803,nan,-23.74850229720226,-0.10955114395926871,-0.23795392120621509,0.0,3380,0.7203159332275391,0.011050718783920556,0.010573968396338979,1767347,-21.769964116744536,0.0
523,9.507535696029663,-23.898175360934417,11.667912889016183,-8.569976221900943,-44.006170294541164,0.0,6.321853621303601e-05,0.01,0.009666204452514648,0.16564416885375977,0.0021674936,nan,-23.763469603575476,-0.11029207447782943,-0.23916820384666698,0.0,3380,0.6061584949493408,0.011317941794735137,0.011339895116507475,1770727,-21.85718537922901,0.0
524,9.620589256286621,-23.82363986583497,11.569258305688692,-7.916253107398102,-44.635150211822186,0.0,5.4832474998903945e-05,0.01,0.00599980354309082,0.16031575202941895,0.0019501847,nan,-23.769486629801424,-0.1094570636747862,-0.23837277481170563,0.0,3380,0.6329758167266846,0.011644176624677807,0.011237772380392802,1774107,-21.859691099521022,0.0
525,10.107795476913452,-23.703760360000015,11.56399379400532,-7.978433720349576,-43.57643548014703,0.0,5.841293640947383e-05,0.01,0.010004997253417969,0.2063586711883545,0.002264366,nan,-23.762914002821283,-0.10918433952765065,-0.23722037841858581,0.0,3377,0.6120691299438477,0.010576361012633498,0.010138138597852502,1777484,-21.86024909656618,0.0
526,9.581777572631836,-23.88125184431943,11.700738128916083,-8.770040804051602,-43.55427698760116,0.0,4.2690952454167984e-05,0.01,0.0059986114501953125,0.16686511039733887,0.0015586548,1.0010443e+26,-23.774747786971098,-0.11015503228002721,-0.23900474057966523,0.0,3380,0.648557186126709,0.011016284485007759,0.0110869493746428,1780864,-21.85870362848858,0.0
527,9.454084634780884,-24.140083625081605,11.709129494415562,-9.146989738779906,-43.44058053651775,0.0,0.0007713225447399738,0.01,0.007946252822875977,0.15620017051696777,0.004870863,nan,-23.811281370782147,-0.11095357989199973,-0.24159711708692883,0.0,3380,0.6360571384429932,0.013022074758571596,0.013024487976992332,1784244,-21.635190231718866,0.0
528,9.529255151748657,-23.851492416113892,11.646246085532637,-8.383257973580022,-43.7304823505209,0.0,7.141598592547077e-05,0.01,0.008645772933959961,0.14585018157958984,0.0028544862,0.009721778,-23.815302475315324,-0.10964793669833241,-0.23870357100100578,0.0,3380,0.6889612674713135,0.012322694443025568,0.0115351377264205,1787624,-21.85412253835062,0.0
529,9.824965715408325,-23.591489998087056,11.64379649568947,-8.974578766564134,-44.820264747309594,0.0,2.3129709880912464e-05,0.01,0.028512001037597656,0.20945262908935547,0.0007806428,2.2281326e+19,-23.792921227592498,-0.10872125283495074,-0.2361019636355008,0.0,3380,0.7487895488739014,0.011727833967563531,0.010998588754930039,1791004,-21.746387910188705,0.0
530,9.647433996200562,-23.51654744208562,11.668757840982094,-9.080406727991198,-42.97416376241386,0.0,2.485447204422437e-05,0.01,0.009005546569824219,0.1481919288635254,0.001140705,inf,-23.76528384904181,-0.10832874750325092,-0.2353577245387047,0.0,3378,0.6310522556304932,0.008808146035576472,0.008548393368492339,1794382,-21.745384497426848,0.0
531,9.766993999481201,-23.48915415448285,11.577640096845599,-8.963317077964023,-43.852686589539964,0.0,8.827864940898036e-05,0.01,0.009002208709716797,0.18388938903808594,0.0028843412,nan,-23.737670879585917,-0.10772094101410566,-0.23502334047529547,0.0,3380,0.6589844226837158,0.009382162033032347,0.00922379432317294,1797762,-21.74238621824289,0.0
532,9.490862846374512,-23.816356005211144,11.399154895114936,-8.093008287063418,-43.016432456502294,0.0,0.0005151448449980433,0.01,0.007999897003173828,0.16597485542297363,0.0046321596,nan,-23.74553939214844,-0.10869089097396746,-0.2383715954366859,0.0,3380,0.5911214351654053,0.009878674686073263,0.009420222511191132,1801142,-21.718673079347873,0.0
533,9.290057897567749,-23.65190494453707,11.661263348035233,-7.653197984528648,-43.647521456852694,0.0,2.5346619918038006e-05,0.01,0.0069997310638427734,0.15699315071105957,0.001056739,3.0159797e+34,-23.736175947387302,-0.10917246611199216,-0.23670571812176106,0.0,3378,0.6202595233917236,0.010028825933379417,0.00981509998318613,1804520,-21.75410230194474,0.0
534,9.389936685562134,-23.97462996213249,11.475123165496328,-7.984120460993922,-45.04982353368516,0.0,0.0014443465959934863,0.01,0.007000446319580078,0.15559053421020508,0.004979029,nan,-23.760021348861823,-0.10973055139348765,-0.23994171753245253,0.0,3380,0.6928935050964355,0.00974007910070245,0.009486541268405552,1807900,-21.7550679402569,0.0
535,9.42237901687622,-23.784986994167742,11.77392140270872,-8.566988016574651,-43.660877826449166,0.0,1.9615694002585917e-05,0.01,0.006006717681884766,0.17354178428649902,0.0008099306,-2.395145e+25,-23.762517913392415,-0.10963815578335555,-0.23804805482419547,0.0,3379,0.686448335647583,0.011429472191572611,0.011178923428838854,1811279,-21.754350819861678,0.0
536,9.370234489440918,-23.632477314962028,11.728324673431409,-8.599665218168651,-46.63948301190252,0.0,0.00013397125276130988,0.01,0.007133007049560547,0.14888525009155273,0.0032503218,nan,-23.749513853549377,-0.10863619620894122,-0.23650695889502618,0.0,3380,0.6645364761352539,0.009991058762494759,0.010159412776117887,1814659,-21.717553770927246,0.0
537,9.310508489608765,-23.968405000325184,11.607414299045724,-8.153566680754452,-43.01601230074594,0.0,0.0009049696311007753,0.01,0.006636381149291992,0.15060210227966309,0.004877258,nan,-23.77140296822696,-0.11028142014716574,-0.23989117915981947,0.0,3380,0.6535887718200684,0.011592721324537399,0.011622627059434206,1818039,-22.067621519535514,0.0
538,9.33576488494873,-23.786572628262487,11.669526120226262,-8.511777582537295,-42.85017808191411,0.0,3.400067611016674e-05,0.01,0.006998777389526367,0.14337635040283203,0.0015720782,0.0014177543,-23.77291993423051,-0.10938412057004114,-0.23804251566862314,0.0,3380,0.5938737392425537,0.010028732219733081,0.00985428502832261,1821419,-21.753843945125194,0.0
539,9.51431918144226,-23.775582746687697,11.717353004326533,-8.782844114408878,-43.85285516400526,0.0,2.694344306196759e-05,0.01,0.009508848190307617,0.15790581703186035,0.0010501368,inf,-23.77318621547623,-0.10982028188344531,-0.23794325609033085,0.0,3380,0.6800837516784668,0.010082113865688913,0.010090394926655885,1824799,-21.73214046880333,0.0
540,9.289973258972168,-23.818808185597234,11.846034255578203,-8.585822617528263,-43.17843883235939,0.0,1.8218355974709925e-05,0.01,0.013999223709106445,0.16243219375610352,0.0006984432,5.2699424e+25,-23.77774841248833,-0.10996091500472353,-0.23838714640939684,0.0,3380,0.6388139724731445,0.010596191559723338,0.01021139370648951,1828179,-21.739434493064195,0.0
541,9.55884599685669,-23.626542921726557,11.788874910409296,-8.390611486734366,-43.64897729975477,0.0,3.37738053019209e-05,0.01,0.0070037841796875,0.1493058204650879,0.001308641,nan,-23.762627863412153,-0.10919926990708813,-0.23646468167482054,0.0,3378,0.6786224842071533,0.009647795842010334,0.00991492746131955,1831557,-21.74131769441658,0.0
